,ISIN,Position Date,Aggregated short
534,GB0006640972,2020-10-01 00:00:00,0.5
535,GB0006640972,2020-10-01 00:00:00,0.46
536,GB0006640972,2020-10-02 00:00:00,0.5
537,GB0006640972,2020-10-02 00:00:00,0.46
538,GB0006640972,2020-10-05 00:00:00,0.5
539,GB0006640972,2020-10-05 00:00:00,0.46
540,GB0006640972,2020-10-06 00:00:00,0.5
541,GB0006640972,2020-10-06 00:00:00,0.46
542,GB0006640972,2020-10-07 00:00:00,0.5
543,GB0006640972,2020-10-07 00:00:00,0.46
544,GB0006640972,2020-10-08 00:00:00,0.5
545,GB0006640972,2020-10-08 00:00:00,0.46
546,GB0006640972,2020-10-09 00:00:00,0.5
547,GB0006640972,2020-10-09 00:00:00,0.46
548,GB0006640972,2020-10-12 00:00:00,0.5
549,GB0006640972,2020-10-12 00:00:00,0.46
550,GB0006640972,2020-10-13 00:00:00,0.5
551,GB0006640972,2020-10-13 00:00:00,0.46
552,GB0006640972,2020-10-14 00:00:00,0.5
553,GB0006640972,2020-10-14 00:00:00,0.46
554,GB0006640972,2020-10-15 00:00:00,0.5
555,GB0006640972,2020-10-15 00:00:00,0.46
556,GB0006640972,2020-10-16 00:00:00,0.5
557,GB0006640972,2020-10-16 00:00:00,0.46
558,GB0006640972,2020-10-19 00:00:00,0.5
559,GB0006640972,2020-10-19 00:00:00,0.46
560,GB0006640972,2020-10-20 00:00:00,0.5
561,GB0006640972,2020-10-20 00:00:00,0.46
562,GB0006640972,2020-10-21 00:00:00,0.5
563,GB0006640972,2020-10-21 00:00:00,0.46
564,GB0006640972,2020-10-22 00:00:00,0.5
565,GB0006640972,2020-10-22 00:00:00,0.46
566,GB0006640972,2020-10-23 00:00:00,0.5
567,GB0006640972,2020-10-23 00:00:00,0.46
568,GB0006640972,2020-10-26 00:00:00,0.5
569,GB0006640972,2020-10-26 00:00:00,0.46
570,GB0006640972,2020-10-27 00:00:00,0.5
571,GB0006640972,2020-10-27 00:00:00,0.46
572,GB0006640972,2020-10-28 00:00:00,0.5
573,GB0006640972,2020-10-28 00:00:00,0.46
574,GB0006640972,2020-10-29 00:00:00,0.5
575,GB0006640972,2020-10-29 00:00:00,0.46
576,GB0006640972,2020-10-30 00:00:00,0.5
577,GB0006640972,2020-10-30 00:00:00,0.46
578,GB0006640972,2020-11-02 00:00:00,0.5
579,GB0006640972,2020-11-02 00:00:00,0.46
580,GB0006640972,2020-11-03 00:00:00,0.5
581,GB0006640972,2020-11-03 00:00:00,0.46
582,GB0006640972,2020-11-04 00:00:00,0.5
583,GB0006640972,2020-11-04 00:00:00,0.46
584,GB0006640972,2020-11-05 00:00:00,0.5
585,GB0006640972,2020-11-05 00:00:00,0.46
586,GB0006640972,2020-11-06 00:00:00,0.5
587,GB0006640972,2020-11-06 00:00:00,0.46
588,GB0006640972,2020-11-09 00:00:00,0.5
589,GB0006640972,2020-11-09 00:00:00,0.46
590,GB0006640972,2020-11-10 00:00:00,0.5
591,GB0006640972,2020-11-10 00:00:00,0.46
592,GB0006640972,2020-11-11 00:00:00,0.5
593,GB0006640972,2020-11-11 00:00:00,0.46
594,GB0006640972,2020-11-12 00:00:00,0.5
595,GB0006640972,2020-11-12 00:00:00,0.46
596,GB0006640972,2020-11-13 00:00:00,0.5
597,GB0006640972,2020-11-13 00:00:00,0.46
598,GB0006640972,2020-11-16 00:00:00,0.5
599,GB0006640972,2020-11-16 00:00:00,0.46
600,GB0006640972,2020-11-17 00:00:00,0.5
601,GB0006640972,2020-11-17 00:00:00,0.46
602,GB0006640972,2020-11-18 00:00:00,0.5
603,GB0006640972,2020-11-18 00:00:00,0.46
604,GB0006640972,2020-11-19 00:00:00,0.5
605,GB0006640972,2020-11-19 00:00:00,0.46
606,GB0006640972,2020-11-20 00:00:00,0.5
607,GB0006640972,2020-11-20 00:00:00,0.46
608,GB0006640972,2020-11-23 00:00:00,0.5
609,GB0006640972,2020-11-23 00:00:00,0.46
610,GB0006640972,2020-11-24 00:00:00,0.5
611,GB0006640972,2020-11-24 00:00:00,0.46
612,GB0006640972,2020-11-25 00:00:00,0.5
613,GB0006640972,2020-11-25 00:00:00,0.46
614,GB0006640972,2020-11-26 00:00:00,0.5
615,GB0006640972,2020-11-26 00:00:00,0.46
616,GB0006640972,2020-11-27 00:00:00,0.5
617,GB0006640972,2020-11-27 00:00:00,0.46
618,GB0006640972,2020-11-30 00:00:00,0.5
619,GB0006640972,2020-11-30 00:00:00,0.46
620,GB0006640972,2020-12-01 00:00:00,0.5
621,GB0006640972,2020-12-01 00:00:00,0.46
622,GB0006640972,2020-12-02 00:00:00,0.5
623,GB0006640972,2020-12-02 00:00:00,0.46
624,GB0006640972,2020-12-03 00:00:00,0.5
625,GB0006640972,2020-12-03 00:00:00,0.46
626,GB0006640972,2020-12-04 00:00:00,0.5
627,GB0006640972,2020-12-04 00:00:00,0.46
628,GB0006640972,2020-12-07 00:00:00,0.5
629,GB0006640972,2020-12-07 00:00:00,0.46
630,GB0006640972,2020-12-08 00:00:00,0.5
631,GB0006640972,2020-12-08 00:00:00,0.46
632,GB0006640972,2020-12-09 00:00:00,0.5
633,GB0006640972,2020-12-09 00:00:00,0.46
634,GB0006640972,2020-12-10 00:00:00,0.5
635,GB0006640972,2020-12-10 00:00:00,0.46
636,GB0006640972,2020-12-11 00:00:00,0.5
637,GB0006640972,2020-12-11 00:00:00,0.46
638,GB0006640972,2020-12-14 00:00:00,0.5
639,GB0006640972,2020-12-14 00:00:00,0.46
640,GB0006640972,2020-12-15 00:00:00,0.5
641,GB0006640972,2020-12-15 00:00:00,0.46
642,GB0006640972,2020-12-16 00:00:00,0.5
643,GB0006640972,2020-12-16 00:00:00,0.46
644,GB0006640972,2020-12-17 00:00:00,0.5
645,GB0006640972,2020-12-17 00:00:00,0.46
646,GB0006640972,2020-12-18 00:00:00,0.5
647,GB0006640972,2020-12-18 00:00:00,0.46
648,GB0006640972,2020-12-21 00:00:00,0.5
649,GB0006640972,2020-12-21 00:00:00,0.46
650,GB0006640972,2020-12-22 00:00:00,0.5
651,GB0006640972,2020-12-22 00:00:00,0.46
652,GB0006640972,2020-12-23 00:00:00,0.5
653,GB0006640972,2020-12-23 00:00:00,0.46
654,GB0006640972,2020-12-24 00:00:00,0.5
655,GB0006640972,2020-12-24 00:00:00,0.46
656,GB0006640972,2020-12-25 00:00:00,0.5
657,GB0006640972,2020-12-25 00:00:00,0.46
658,GB0006640972,2020-12-28 00:00:00,0.5
659,GB0006640972,2020-12-28 00:00:00,0.46
660,GB0006640972,2020-12-29 00:00:00,0.5
661,GB0006640972,2020-12-29 00:00:00,0.46
662,GB0006640972,2020-12-30 00:00:00,0.5
663,GB0006640972,2020-12-30 00:00:00,0.46
664,GB0006640972,2020-12-31 00:00:00,0.5
665,GB0006640972,2020-12-31 00:00:00,0.46
666,GB0006640972,2021-01-01 00:00:00,0.5
667,GB0006640972,2021-01-01 00:00:00,0.46
668,GB0006640972,2021-01-04 00:00:00,0.5
669,GB0006640972,2021-01-04 00:00:00,0.46
670,GB0006640972,2021-01-05 00:00:00,0.5
671,GB0006640972,2021-01-05 00:00:00,0.46
672,GB0006640972,2021-01-06 00:00:00,0.5
673,GB0006640972,2021-01-06 00:00:00,0.46
674,GB0006640972,2021-01-07 00:00:00,0.5
675,GB0006640972,2021-01-07 00:00:00,0.46
676,GB0006640972,2021-01-08 00:00:00,0.5
677,GB0006640972,2021-01-08 00:00:00,0.46
678,GB0006640972,2021-01-11 00:00:00,0.5
679,GB0006640972,2021-01-11 00:00:00,0.46
680,GB0006640972,2021-01-12 00:00:00,0.5
681,GB0006640972,2021-01-12 00:00:00,0.46
682,GB0006640972,2021-01-13 00:00:00,0.5
683,GB0006640972,2021-01-13 00:00:00,0.46
684,GB0006640972,2021-01-14 00:00:00,0.5
685,GB0006640972,2021-01-14 00:00:00,0.46
686,GB0006640972,2021-01-15 00:00:00,0.5
687,GB0006640972,2021-01-15 00:00:00,0.46
688,GB0006640972,2021-01-18 00:00:00,0.5
689,GB0006640972,2021-01-18 00:00:00,0.46
690,GB0006640972,2021-01-19 00:00:00,0.5
691,GB0006640972,2021-01-19 00:00:00,0.46
692,GB0006640972,2021-01-20 00:00:00,0.5
693,GB0006640972,2021-01-20 00:00:00,0.46
694,GB0006640972,2021-01-21 00:00:00,0.5
695,GB0006640972,2021-01-21 00:00:00,0.46
696,GB0006640972,2021-01-22 00:00:00,0.5
697,GB0006640972,2021-01-22 00:00:00,0.46
698,GB0006640972,2021-01-25 00:00:00,0.5
699,GB0006640972,2021-01-25 00:00:00,0.46
700,GB0006640972,2021-01-26 00:00:00,0.5
701,GB0006640972,2021-01-26 00:00:00,0.46
702,GB0006640972,2021-01-27 00:00:00,0.5
703,GB0006640972,2021-01-27 00:00:00,0.46
704,GB0006640972,2021-01-28 00:00:00,0.5
705,GB0006640972,2021-01-28 00:00:00,0.46
706,GB0006640972,2021-01-29 00:00:00,0.5
707,GB0006640972,2021-01-29 00:00:00,0.46
708,GB0006640972,2021-02-01 00:00:00,0.5
709,GB0006640972,2021-02-01 00:00:00,0.46
710,GB0006640972,2021-02-02 00:00:00,0.5
711,GB0006640972,2021-02-02 00:00:00,0.46
712,GB0006640972,2021-02-03 00:00:00,0.5
713,GB0006640972,2021-02-03 00:00:00,0.46
714,GB0006640972,2021-02-04 00:00:00,0.5
715,GB0006640972,2021-02-04 00:00:00,0.46
716,GB0006640972,2021-02-05 00:00:00,0.5
717,GB0006640972,2021-02-05 00:00:00,0.46
718,GB0006640972,2021-02-08 00:00:00,0.5
719,GB0006640972,2021-02-08 00:00:00,0.46
720,GB0006640972,2021-02-09 00:00:00,0.5
721,GB0006640972,2021-02-09 00:00:00,0.46
722,GB0006640972,2021-02-10 00:00:00,0.5
723,GB0006640972,2021-02-10 00:00:00,0.46
724,GB0006640972,2021-02-11 00:00:00,0.5
725,GB0006640972,2021-02-11 00:00:00,0.46
726,GB0006640972,2021-02-12 00:00:00,0.5
727,GB0006640972,2021-02-12 00:00:00,0.46
728,GB0006640972,2021-02-15 00:00:00,0.5
729,GB0006640972,2021-02-15 00:00:00,0.46
730,GB0006640972,2021-02-16 00:00:00,0.5
731,GB0006640972,2021-02-16 00:00:00,0.46
732,GB0006640972,2021-02-17 00:00:00,0.5
733,GB0006640972,2021-02-17 00:00:00,0.46
734,GB0006640972,2021-02-18 00:00:00,0.5
735,GB0006640972,2021-02-18 00:00:00,0.46
736,GB0006640972,2021-02-19 00:00:00,0.5
737,GB0006640972,2021-02-19 00:00:00,0.46
738,GB0006640972,2021-02-22 00:00:00,0.5
739,GB0006640972,2021-02-22 00:00:00,0.46
740,GB0006640972,2021-02-23 00:00:00,0.5
741,GB0006640972,2021-02-23 00:00:00,0.46
742,GB0006640972,2021-02-24 00:00:00,0.5
743,GB0006640972,2021-02-24 00:00:00,0.46
744,GB0006640972,2021-02-25 00:00:00,0.5
745,GB0006640972,2021-02-25 00:00:00,0.46
746,GB0006640972,2021-02-26 00:00:00,0.5
747,GB0006640972,2021-02-26 00:00:00,0.46
748,GB0006640972,2021-03-01 00:00:00,0.5
749,GB0006640972,2021-03-01 00:00:00,0.46
750,GB0006640972,2021-03-02 00:00:00,0.5
751,GB0006640972,2021-03-02 00:00:00,0.46
752,GB0006640972,2021-03-03 00:00:00,0.5
753,GB0006640972,2021-03-03 00:00:00,0.46
754,GB0006640972,2021-03-04 00:00:00,0.5
755,GB0006640972,2021-03-04 00:00:00,0.46
756,GB0006640972,2021-03-05 00:00:00,0.5
757,GB0006640972,2021-03-05 00:00:00,0.46
758,GB0006640972,2021-03-08 00:00:00,0.5
759,GB0006640972,2021-03-08 00:00:00,0.46
760,GB0006640972,2021-03-09 00:00:00,0.5
761,GB0006640972,2021-03-09 00:00:00,0.46
762,GB0006640972,2021-03-10 00:00:00,0.5
763,GB0006640972,2021-03-10 00:00:00,0.46
764,GB0006640972,2021-03-11 00:00:00,0.5
765,GB0006640972,2021-03-11 00:00:00,0.46
766,GB0006640972,2021-03-12 00:00:00,0.5
767,GB0006640972,2021-03-12 00:00:00,0.46
768,GB0006640972,2021-03-15 00:00:00,0.5
769,GB0006640972,2021-03-15 00:00:00,0.46
770,GB0006640972,2021-03-16 00:00:00,0.5
771,GB0006640972,2021-03-16 00:00:00,0.46
772,GB0006640972,2021-03-17 00:00:00,0.5
773,GB0006640972,2021-03-17 00:00:00,0.46
774,GB0006640972,2021-03-18 00:00:00,0.5
775,GB0006640972,2021-03-18 00:00:00,0.46
776,GB0006640972,2021-03-19 00:00:00,0.5
777,GB0006640972,2021-03-19 00:00:00,0.46
778,GB0006640972,2021-03-22 00:00:00,0.5
779,GB0006640972,2021-03-22 00:00:00,0.46
780,GB0006640972,2021-03-23 00:00:00,0.5
781,GB0006640972,2021-03-23 00:00:00,0.46
782,GB0006640972,2021-03-24 00:00:00,0.5
783,GB0006640972,2021-03-24 00:00:00,0.46
784,GB0006640972,2021-03-25 00:00:00,0.5
785,GB0006640972,2021-03-25 00:00:00,0.46
786,GB0006640972,2021-03-26 00:00:00,0.5
787,GB0006640972,2021-03-26 00:00:00,0.46
788,GB0006640972,2021-03-29 00:00:00,0.5
789,GB0006640972,2021-03-29 00:00:00,0.46
790,GB0006640972,2021-03-30 00:00:00,0.5
791,GB0006640972,2021-03-30 00:00:00,0.46
792,GB0006640972,2021-03-31 00:00:00,0.5
793,GB0006640972,2021-03-31 00:00:00,0.46
794,GB0006640972,2021-04-01 00:00:00,0.5
795,GB0006640972,2021-04-01 00:00:00,0.46
796,GB0006640972,2021-04-02 00:00:00,0.5
797,GB0006640972,2021-04-02 00:00:00,0.46
798,GB0006640972,2021-04-05 00:00:00,0.5
799,GB0006640972,2021-04-05 00:00:00,0.46
800,GB0006640972,2021-04-06 00:00:00,0.5
801,GB0006640972,2021-04-06 00:00:00,0.46
802,GB0006640972,2021-04-07 00:00:00,0.5
803,GB0006640972,2021-04-07 00:00:00,0.46
804,GB0006640972,2021-04-08 00:00:00,0.5
805,GB0006640972,2021-04-08 00:00:00,0.46
806,GB0006640972,2021-04-09 00:00:00,0.5
807,GB0006640972,2021-04-09 00:00:00,0.46
808,GB0006640972,2021-04-12 00:00:00,0.5
809,GB0006640972,2021-04-12 00:00:00,0.46
810,GB0006640972,2021-04-13 00:00:00,0.5
811,GB0006640972,2021-04-13 00:00:00,0.46
812,GB0006640972,2021-04-14 00:00:00,0.5
813,GB0006640972,2021-04-14 00:00:00,0.46
814,GB0006640972,2021-04-15 00:00:00,0.5
815,GB0006640972,2021-04-15 00:00:00,0.46
816,GB0006640972,2021-04-16 00:00:00,0.5
817,GB0006640972,2021-04-16 00:00:00,0.46
818,GB0006640972,2021-04-19 00:00:00,0.5
819,GB0006640972,2021-04-19 00:00:00,0.46
820,GB0006640972,2021-04-20 00:00:00,0.5
821,GB0006640972,2021-04-20 00:00:00,0.46
822,GB0006640972,2021-04-21 00:00:00,0.5
823,GB0006640972,2021-04-21 00:00:00,0.46
824,GB0006640972,2021-04-22 00:00:00,0.5
825,GB0006640972,2021-04-22 00:00:00,0.46
826,GB0006640972,2021-04-23 00:00:00,0.5
827,GB0006640972,2021-04-23 00:00:00,0.46
828,GB0006640972,2021-04-26 00:00:00,0.5
829,GB0006640972,2021-04-26 00:00:00,0.46
830,GB0006640972,2021-04-27 00:00:00,0.5
831,GB0006640972,2021-04-27 00:00:00,0.46
832,GB0006640972,2021-04-28 00:00:00,0.5
833,GB0006640972,2021-04-28 00:00:00,0.46
834,GB0006640972,2021-04-29 00:00:00,0.5
835,GB0006640972,2021-04-29 00:00:00,0.46
836,GB0006640972,2021-04-30 00:00:00,0.5
837,GB0006640972,2021-04-30 00:00:00,0.46
838,GB0006640972,2021-05-03 00:00:00,0.5
839,GB0006640972,2021-05-03 00:00:00,0.46
840,GB0006640972,2021-05-04 00:00:00,0.5
841,GB0006640972,2021-05-04 00:00:00,0.46
842,GB0006640972,2021-05-05 00:00:00,0.5
843,GB0006640972,2021-05-05 00:00:00,0.46
844,GB0006640972,2021-05-06 00:00:00,0.5
845,GB0006640972,2021-05-06 00:00:00,0.46
846,GB0006640972,2021-05-07 00:00:00,0.5
847,GB0006640972,2021-05-07 00:00:00,0.46
848,GB0006640972,2021-05-10 00:00:00,0.5
849,GB0006640972,2021-05-10 00:00:00,0.46
850,GB0006640972,2021-05-11 00:00:00,0.57
851,GB0006640972,2021-05-11 00:00:00,0.5
852,GB0006640972,2021-05-12 00:00:00,0.5
853,GB0006640972,2021-05-12 00:00:00,0.57
854,GB0006640972,2021-05-13 00:00:00,0.5
855,GB0006640972,2021-05-13 00:00:00,0.57
856,GB0006640972,2021-05-14 00:00:00,0.5
857,GB0006640972,2021-05-14 00:00:00,0.57
858,GB0006640972,2021-05-17 00:00:00,0.5
859,GB0006640972,2021-05-17 00:00:00,0.57
860,GB0006640972,2021-05-18 00:00:00,0.5
861,GB0006640972,2021-05-18 00:00:00,0.57
862,GB0006640972,2021-05-19 00:00:00,0.48
863,GB0006640972,2021-05-19 00:00:00,0.61
864,GB0006640972,2021-05-20 00:00:00,0.61
865,GB0006640972,2021-05-21 00:00:00,0.61
866,GB0006640972,2021-05-24 00:00:00,0.61
867,GB0006640972,2021-05-25 00:00:00,0.61
868,GB0006640972,2021-05-26 00:00:00,0.61
869,GB0006640972,2021-05-27 00:00:00,0.61
870,GB0006640972,2021-05-28 00:00:00,0.61
871,GB0006640972,2021-05-31 00:00:00,0.61
872,GB0006640972,2021-06-01 00:00:00,0.61
873,GB0006640972,2021-06-02 00:00:00,0.61
874,GB0006640972,2021-06-03 00:00:00,0.61
875,GB0006640972,2021-06-04 00:00:00,0.58
876,GB0006640972,2021-06-07 00:00:00,0.58
877,GB0006640972,2021-06-08 00:00:00,0.58
878,GB0006640972,2021-06-09 00:00:00,0.58
879,GB0006640972,2021-06-10 00:00:00,0.58
880,GB0006640972,2021-06-11 00:00:00,0.58
881,GB0006640972,2021-06-14 00:00:00,0.58
882,GB0006640972,2021-06-15 00:00:00,0.58
883,GB0006640972,2021-06-16 00:00:00,0.58
884,GB0006640972,2021-06-17 00:00:00,0.58
885,GB0006640972,2021-06-18 00:00:00,0.58
886,GB0006640972,2021-06-21 00:00:00,0.58
887,GB0006640972,2021-06-22 00:00:00,0.58
888,GB0006640972,2021-06-23 00:00:00,0.58
889,GB0006640972,2021-06-24 00:00:00,0.58
890,GB0006640972,2021-06-25 00:00:00,0.58
891,GB0006640972,2021-06-28 00:00:00,0.58
892,GB0006640972,2021-06-29 00:00:00,0.58
893,GB0006640972,2021-06-30 00:00:00,0.58
894,GB0006640972,2021-07-01 00:00:00,0.58
895,GB0006640972,2021-07-02 00:00:00,0.58
896,GB0006640972,2021-07-05 00:00:00,0.58
897,GB0006640972,2021-07-06 00:00:00,0.58
898,GB0006640972,2021-07-07 00:00:00,0.58
899,GB0006640972,2021-07-08 00:00:00,0.58
900,GB0006640972,2021-07-09 00:00:00,0.58
901,GB0006640972,2021-07-12 00:00:00,0.58
902,GB0006640972,2021-07-13 00:00:00,0.58
903,GB0006640972,2021-07-14 00:00:00,0.58
904,GB0006640972,2021-07-15 00:00:00,0.49
905,GB0006640972,2021-07-16 00:00:00,0.5
906,GB0006640972,2021-07-19 00:00:00,0.5
907,GB0006640972,2021-07-20 00:00:00,0.5
908,GB0006640972,2021-07-21 00:00:00,0.5
909,GB0006640972,2021-07-22 00:00:00,0.5
910,GB0006640972,2021-07-23 00:00:00,0.5
911,GB0006640972,2021-07-26 00:00:00,0.5
912,GB0006640972,2021-07-27 00:00:00,0.5
913,GB0006640972,2021-07-28 00:00:00,0.5
914,GB0006640972,2021-07-29 00:00:00,0.5
915,GB0006640972,2021-07-30 00:00:00,0.5
916,GB0006640972,2021-08-02 00:00:00,0.5
917,GB0006640972,2021-08-03 00:00:00,0.5
918,GB0006640972,2021-08-04 00:00:00,0.5
919,GB0006640972,2021-08-05 00:00:00,0.5
920,GB0006640972,2021-08-06 00:00:00,0.5
921,GB0006640972,2021-08-09 00:00:00,0.5
922,GB0006640972,2021-08-10 00:00:00,0.5
923,GB0006640972,2021-08-11 00:00:00,0.5
924,GB0006640972,2021-08-12 00:00:00,0.5
925,GB0006640972,2021-08-13 00:00:00,0.5
926,GB0006640972,2021-08-16 00:00:00,0.5
927,GB0006640972,2021-08-17 00:00:00,0.5
928,GB0006640972,2021-08-18 00:00:00,0.5
929,GB0006640972,2021-08-19 00:00:00,0.5
930,GB0006640972,2021-08-20 00:00:00,0.5
931,GB0006640972,2021-08-23 00:00:00,0.5
932,GB0006640972,2021-08-24 00:00:00,0.5
933,GB0006640972,2021-08-25 00:00:00,0.5
934,GB0006640972,2021-08-26 00:00:00,0.5
935,GB0006640972,2021-08-27 00:00:00,0.5
936,GB0006640972,2021-08-30 00:00:00,0.5
937,GB0006640972,2021-08-31 00:00:00,0.5
938,GB0006640972,2021-09-01 00:00:00,0.5
939,GB0006640972,2021-09-02 00:00:00,0.5
940,GB0006640972,2021-09-03 00:00:00,0.5
941,GB0006640972,2021-09-06 00:00:00,0.5
942,GB0006640972,2021-09-07 00:00:00,0.5
943,GB0006640972,2021-09-08 00:00:00,0.5
944,GB0006640972,2021-09-09 00:00:00,0.5
945,GB0006640972,2021-09-10 00:00:00,0.5
946,GB0006640972,2021-09-13 00:00:00,0.5
947,GB0006640972,2021-09-14 00:00:00,0.5
948,GB0006640972,2021-09-15 00:00:00,0.5
949,GB0006640972,2021-09-16 00:00:00,0.5
950,GB0006640972,2021-09-17 00:00:00,0.5
951,GB0006640972,2021-09-20 00:00:00,0.5
952,GB0006640972,2021-09-21 00:00:00,0.5
953,GB0006640972,2021-09-22 00:00:00,0.5
954,GB0006640972,2021-09-23 00:00:00,0.5
955,GB0006640972,2021-09-24 00:00:00,0.5
956,GB0006640972,2021-09-27 00:00:00,0.5
957,GB0006640972,2021-09-28 00:00:00,0.5
958,GB0006640972,2021-09-29 00:00:00,0.5
959,GB0006640972,2021-09-30 00:00:00,0.5
960,GB0006640972,2021-10-01 00:00:00,0.5
961,GB0006640972,2021-10-04 00:00:00,0.5
962,GB0006640972,2021-10-05 00:00:00,0.5
963,GB0006640972,2021-10-06 00:00:00,0.5
964,GB0006640972,2021-10-07 00:00:00,0.5
965,GB0006640972,2021-10-08 00:00:00,0.5
966,GB0006640972,2021-10-11 00:00:00,0.5
967,GB0006640972,2021-10-12 00:00:00,0.5
968,GB0006640972,2021-10-13 00:00:00,0.5
969,GB0006640972,2021-10-14 00:00:00,0.5
970,GB0006640972,2021-10-15 00:00:00,0.5
971,GB0006640972,2021-10-18 00:00:00,0.5
972,GB0006640972,2021-10-19 00:00:00,0.5
973,GB0006640972,2021-10-20 00:00:00,0.5
974,GB0006640972,2021-10-21 00:00:00,0.5
975,GB0006640972,2021-10-22 00:00:00,0.5
976,GB0006640972,2021-10-25 00:00:00,0.5
977,GB0006640972,2021-10-26 00:00:00,0.5
978,GB0006640972,2021-10-27 00:00:00,0.5
979,GB0006640972,2021-10-28 00:00:00,0.5
980,GB0006640972,2021-10-29 00:00:00,0.5
981,GB0006640972,2021-11-01 00:00:00,0.5
982,GB0006640972,2021-11-02 00:00:00,0.5
983,GB0006640972,2021-11-03 00:00:00,0.5
984,GB0006640972,2021-11-04 00:00:00,0.5
985,GB0006640972,2021-11-05 00:00:00,0.5
986,GB0006640972,2021-11-08 00:00:00,0.5
987,GB0006640972,2021-11-09 00:00:00,0.5
988,GB0006640972,2021-11-10 00:00:00,0.5
989,GB0006640972,2021-11-11 00:00:00,0.5
990,GB0006640972,2021-11-12 00:00:00,0.5
991,GB0006640972,2021-11-15 00:00:00,0.5
992,GB0006640972,2021-11-16 00:00:00,0.5
993,GB0006640972,2021-11-17 00:00:00,0.5
994,GB0006640972,2021-11-18 00:00:00,0.5
995,GB0006640972,2021-11-19 00:00:00,0.5
996,GB0006640972,2021-11-22 00:00:00,0.5
997,GB0006640972,2021-11-23 00:00:00,0.5
998,GB0006640972,2021-11-24 00:00:00,0.5
999,GB0006640972,2021-11-25 00:00:00,0.5
1000,GB0006640972,2021-11-26 00:00:00,0.5
1001,GB0006640972,2021-11-29 00:00:00,0.5
1002,GB0006640972,2021-11-30 00:00:00,0.5
1003,GB0006640972,2021-12-01 00:00:00,0.5
1004,GB0006640972,2021-12-02 00:00:00,0.5
1005,GB0006640972,2021-12-03 00:00:00,0.5
1006,GB0006640972,2021-12-06 00:00:00,0.5
1007,GB0006640972,2021-12-07 00:00:00,0.5
1008,GB0006640972,2021-12-08 00:00:00,0.5
1009,GB0006640972,2021-12-09 00:00:00,0.5
1010,GB0006640972,2021-12-10 00:00:00,0.5
1011,GB0006640972,2021-12-13 00:00:00,0.5
1012,GB0006640972,2021-12-14 00:00:00,0.5
1013,GB0006640972,2021-12-15 00:00:00,0.5
1014,GB0006640972,2021-12-16 00:00:00,0.5
1015,GB0006640972,2021-12-17 00:00:00,0.5
1016,GB0006640972,2021-12-20 00:00:00,0.5
1017,GB0006640972,2021-12-21 00:00:00,0.5
1018,GB0006640972,2021-12-22 00:00:00,0.5
1019,GB0006640972,2021-12-23 00:00:00,0.5
1020,GB0006640972,2021-12-24 00:00:00,0.5
1021,GB0006640972,2021-12-27 00:00:00,0.5
1022,GB0006640972,2021-12-28 00:00:00,0.5
1023,GB0006640972,2021-12-29 00:00:00,0.5
1024,GB0006640972,2021-12-30 00:00:00,0.5
1025,GB0006640972,2021-12-31 00:00:00,0.5
1026,GB0006640972,2022-01-03 00:00:00,0.5
1027,GB0006640972,2022-01-04 00:00:00,0.5
1028,GB0006640972,2022-01-05 00:00:00,0.5
1029,GB0006640972,2022-01-06 00:00:00,0.5
1030,GB0006640972,2022-01-07 00:00:00,0.5
1031,GB0006640972,2022-01-10 00:00:00,0.5
1032,GB0006640972,2022-01-11 00:00:00,0.5
1033,GB0006640972,2022-01-12 00:00:00,0.5
1034,GB0006640972,2022-01-13 00:00:00,0.59
1035,GB0006640972,2022-01-14 00:00:00,0.59
1036,GB0006640972,2022-01-17 00:00:00,0.59
1037,GB0006640972,2022-01-18 00:00:00,0.6
1038,GB0006640972,2022-01-19 00:00:00,0.6
1039,GB0006640972,2022-01-20 00:00:00,0.6
1040,GB0006640972,2022-01-21 00:00:00,0.6
1041,GB0006640972,2022-01-24 00:00:00,0.6
1042,GB0006640972,2022-01-25 00:00:00,0.6
1043,GB0006640972,2022-01-26 00:00:00,0.6
1044,GB0006640972,2022-01-27 00:00:00,0.6
1045,GB0006640972,2022-01-28 00:00:00,0.6
1046,GB0006640972,2022-01-31 00:00:00,0.6
1047,GB0006640972,2022-02-01 00:00:00,0.6
1048,GB0006640972,2022-02-02 00:00:00,0.6
1049,GB0006640972,2022-02-03 00:00:00,0.6
1050,GB0006640972,2022-02-04 00:00:00,0.6
1051,GB0006640972,2022-02-07 00:00:00,0.6
1052,GB0006640972,2022-02-08 00:00:00,0.6
1053,GB0006640972,2022-02-09 00:00:00,0.6
1054,GB0006640972,2022-02-10 00:00:00,0.6
1055,GB0006640972,2022-02-11 00:00:00,0.6
1056,GB0006640972,2022-02-14 00:00:00,0.6
1057,GB0006640972,2022-02-15 00:00:00,0.6
1058,GB0006640972,2022-02-16 00:00:00,0.6
1059,GB0006640972,2022-02-17 00:00:00,0.6
1060,GB0006640972,2022-02-18 00:00:00,0.6
1061,GB0006640972,2022-02-21 00:00:00,0.6
1062,GB0006640972,2022-02-22 00:00:00,0.6
1063,GB0006640972,2022-02-23 00:00:00,0.6
1064,GB0006640972,2022-02-24 00:00:00,0.73
1065,GB0006640972,2022-02-25 00:00:00,0.73
1066,GB0006640972,2022-02-28 00:00:00,0.73
1067,GB0006640972,2022-03-01 00:00:00,0.73
1068,GB0006640972,2022-03-02 00:00:00,0.73
